Name,Review,Rating,Sentiment Score
La Face Cachée de la Pomme Neige Récolte d'Hiver,"375mL bottle from a sampler of 3 bottles of Neige ice wines. Well presented and just a fantastic drink. apples, honey, raisin and clove all come together to make this tastes like Grandmas kitchen smells around the winter holiday season. Wow just a blast of heaven.",4.7,0.9517
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle @ ""X3 får skideren på af mange share (og brygger cider)"" Pours clear amber with no head. Aroma of apples, vanilla, slight caramel and yeah... candied apples. Taste is sweet and rich with notes of apples, vanilla, caramel, slight candied apples and slight honey,",4.3,0.8789
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle from 2012. shared @ X3 Får Skideren På af Mange-share. Pours clear dark mahogany, still. Aromas of sweet fuckin apples, honey-like notes, vanilla. Taste has sweet apples, caramel, honey, vanilla, maple.",4.3,0.875
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle gifted by hackobock. Thanks a ton, Jacob! Split 3 ways as a birthday desert drink. Pours a golden honey color, amber hue. No head. Appears still. Aroma of baked apples, caramel, brandy, honey and light peach. Taste is decadent. Sweet apple pie, overripe mango, cognac, honey. Sticky on the palate. Finishes surprisingly moderate dry with resonating honey, melon and light spice. Warming alcohol but no sting. Incredibly delicious!",4.3,0.8188
La Face Cachée de la Pomme Neige Récolte d'Hiver,"(375ml 2012 bottle from SAQ, bought and shared by my awesome girlfriend phyllomedusa) Pours a clear deep amber colour, thick and with solid legs. Aroma is sweet and super-concentrated, baked apples, apple preserve, caramel, preserved mixed berries, light tropical floral notes, honey, cinnamon, warm and lush. Flavour is wow. So rich, lush, deep and concentrated. Layers of different apple cultivars and their flavours baked with brown sugar and honey, dragging out notes of oranges, sweet strawberries, a touch of lychee canned in syrup, soft cinnamon and wooden spicebox. Full viscous mouthfeel, syrupy, no alcohol at all. This is seriously intense business all around, no doubt it's sweet but it's so big in flavour and complexity, with attendant mouthfeel, that it never really feels overbearing. Just indulgent. Certainly every ice cider doesn't need to be like this, but it's tough to beat!",4.6,0.9535
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle in Seattle. Rainy night tasting. Huge thanks to Laurence for finding a bottle of this for me. A fantastic treat, tried immediately after the Premiere. Gorgeous dark cognac orange pour. Still, heavy body. Fascinating red apple aroma, exoticly fresh and lightly tropical. A hint of alcohol. First sip: wow. So rich and astoundingly delicious. Apple umami. Creamy, swirling sweet syrup. A touch of spice from alcohol, which perfumes everything. Complex, deep apple notes that I didn’t know existed in nature. Treacle, nut-apricot turkish delight, honey depth. Sweet without being overbearing. A lightly toasted tobacco edge, much darker notes than the Premiere. This just makes me think of Turkey for some reason. Delicious treat.",4.6,0.9945
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle poured, with much thanks to luttonm for the share. Such a treat to try an ice cider like this. Quintessential, or at least up there with the others that are. Dark copper pour. Pear, caramel apple, brown sugar, sweet, and bold. Flavor is all the same, and perfectly put together. Pear fruit seems to come out for me, but blended nicely with a caramel apple, and soft apple spice. A full array of spiced fruit seem to go into this cider. Nectar seems to be the most fitting word that I can pull out of this description. Delicious, and deserves all the respect it gets. Loved it.",4.6,0.9833
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Récolte 2012 bottle, generously shared by luttonm, I can’t express how grateful I am. Dark ruby-like amber color with no head. Aroma is concentrated orange nectar, some other sweet fruits, lychee and strawberry maybe - not that much apples! -, honey, caramel, tobacco, a subtle wildness, incredibly rich and dense. Taste is honey, oranges and the other sweet fruits, apple pie, cinnamon, some spices, a bit tanninic, woody, vanilla. Warming finish. Sirupy mouthfeel, no carbonation, rich and complex. A singular experience. This is the nectar of the gods, and probably one of the best drinks humanity has ever produced.",5.0,0.9506
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle @cgarvieuk. April Not So Fools Tasting 2014 [Rating Backlog April 2014] Pours golden/orange. Nose and taste caramel, nutty, big apples, slightly spicy, yes its sweet but so good.",4.4,0.8463
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle shared to me at RBWG: Poured a honey yellow with white head. Aroma and taste was sweet honey very taste, but I could see this one make the night ugly after to much.",4.1,-0.4118
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle shared by iphonefan at the nuplastik tasting event. Lite clear amber with no head. Sweet apples and caramel, lite syrup, hintys of spice and booze. Just awesome. This is the first ice cider I have had, so I am pretty much screwed from now on, chasing this high.",4.4,0.6892
La Face Cachée de la Pomme Neige Récolte d'Hiver,"375 ml bottle at Gueuze tasting 2016, Ulfborg. Thank you Vestergaard!! Light unclear amber orange color with no head. Sweet aroma, fruity, sweet apple aroma, honey, light spicy, wood. Sweet taste, spicy apple. Medium oily body with flat carbonation.",4.3,0.5274
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle @ Ulfborg gueze tasting. Oily dark golden pour, no head. Tons of sweet apples, caramel, some light tart notes, more apples, syrup and some honey. So good!",4.5,0.7035
La Face Cachée de la Pomme Neige Récolte d'Hiver,"From Bottle @fonefan gueuze tasting Ulfborg, this one i brought - june 24th 2016. 2012 vintage and 12,5% alc. Pours a rather dark, golden amberish. Aroma has heavy, caramelized apples, vanilla, apple wine, light tartness, light spice. Weird but very nice yeasty note. Taste is sweet, acidic, deep complex apple notes, peppery spice. Sticky body but a subtle alcohol.",4.4,0.8312
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle. Pours golden with no head. Aroma of apple, nectar, rather vinous. Taste is sweet, apples, ripe prunes. Good.",4.1,0.5719
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle @ fonefan tasting. Vintage 2012 - 12.5 % ABV. Clear dark amber without head. Aroma is sweet, sweet apples, heavy red apples and light alcohol. Flavor is extremely sweet. Extremely sweet finish with warming alcohol. Oily. 240616",4.7,0.9437
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bouteille 375ml, récolte 2012. Couleur or brûlé translucide, film plutôt épais sur les parois du verre. Arôme de pomme caramélisée, pelure de pomme, fruits tropicaux, alcool. Goût de pomme caramélisée, ananas, caramel d’érable, sucré, légère acidité. Corps dense, huileux.",4.5,0.0
La Face Cachée de la Pomme Neige Récolte d'Hiver,"375ml bottle. Amber shade with zero head. Aroma of apple pie, floral, maple, raisin. Taste is apples, brown sugar. Sweet but not too heavy on the tongue. Really tasty indeed.",3.8,0.25
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle shared big thanks to Dan. Pours a clear Amber color. Aromas of overripe Apple, slight smoke some alcohol. Taste is sweet with a slight smokey finish. Medium thick body.",4.0,0.872
La Face Cachée de la Pomme Neige Récolte d'Hiver,"[1/30/16] Bottle sample at the Encomium bottle share, after RateBeer Best awards ceremony at Hyatt Vineyard Creek Hotel in Santa Rosa. Thanks everyone who shared bottles! Clear caramel color. Aroma of apples, caramel, honey, candy, notes of wood, spicy note. Sweet rich flavor with caramel, honey, wood, vanilla. Rounded mouthfeel. Great stuff.",3.9,0.9804
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle at RBWG. It pours an amber color. The aroma is full with ripe red apples. The flavor is very sweet and intense with apples, some alcohol and hot apple pie. Very yummy. Sweet and dessert-like. Would like to try more like this!",4.0,0.947
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle - Light cooked apple. Clear gold. Sweet apple, light cooked notes, sweetness that hits the throat. So balanced and no edges between bitterness, sweetness or anything else. Great.",4.4,0.8987
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle thanks to Ferris. Pours a clear orange gold with no head. The aroma is strong apple, honey, spice, vanilla. Medium mouth, apple pie, spice, vanilla, light booze, very nice.",4.2,0.8655
La Face Cachée de la Pomme Neige Récolte d'Hiver,Sweet bottle thanks to Ferris. Pours out a crisp golden no head. Nose is amazing rich apple some spice and a nice richness. Taste is more of the amazing apple pie notes some spice a rich sweetness. This is great thanks Ferris.,4.6,0.9882
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Nose is light butterscotch soaked apples, light peach. Deep Amber hue. Flavor is intense caramel, brandy soaked apples. Huge silky body. Extremely well made ice cider. It’s been on my want list forever. Huge thanks to Seth for bringing this one.",4.6,0.8588
La Face Cachée de la Pomme Neige Récolte d'Hiver,375 mL bottle. Clear amber body. Smells of apples. Not very acidic. Smells sweet. Boozy. Taste is a little more acidic up front. Then it’s got a deep caramel sweetness. Medium heavy and boozy. Excellent.,4.2,0.9147
La Face Cachée de la Pomme Neige Récolte d'Hiver,"375ml bottle pours a clear, dark orange with no head. Very leggy in the glass. Nose is excellent, apple, juice and meat, some port, light spice, rotting apple core. Flavor is sweet and boozy, apples, pears, caramel, port, booze. Surprisingly very earthy in the mouth. Sticky finish and a bit hot. A real treat. Really solid.",4.1,0.9168
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle at the nuplastikk returns tasting in VA. Clear golden orange. Aromas of apples, caramel, light booze. Tastes of apples, caramel, honey, booze. Medium body with a dry finish.",4.2,0.3818
La Face Cachée de la Pomme Neige Récolte d'Hiver,From a 375 ml bottle shared at the 2016 Nuplastik is back tasting. Pours a clear amber with a scant off white head. Aroma of spice apple. Sweet flavors apple brown betty. Yum.,4.4,0.7906
La Face Cachée de la Pomme Neige Récolte d'Hiver,Extremely easy to drink and wonderful all around. Amber pour without head and cinnamon. Some apple cider vibe. Wonderful. Sweet finish with touch of tang. Hint of vanilla. Bottle shared at tasting.,4.2,0.9432
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle courtesy of iphonephan, thanks! Clear deep golden color, still. Nice aroma of peach, apricot, apple. Taste is sweet fruit syrup, caramel. Very tasty.",4.0,0.92
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Je me paie la traite et m’achète une dispendieuse bouteille de Récolte D’Hiver, cidre ayant d’excellentes critiques. Le but est de me faire une bonne idée de mon réel intérêt face à ce liquide que je connais encore peu! Le corps est très rond, prèsque cireux. Les arômes sont très riches. On semble avoir affaire à l’âme même des pommes, comme si toutes les autres manières de dégustrer ce fruit ne pourraient qu’amoindrir l’expérience. C’est réconfortant, comme une tarte chaude. Ça se boit extrêmement facilement. Je suis loin d’être un expert en matière de cidre, mais l’intérêt commence peu à peu à se développer... Mon portefeuille fait dire qu’il n’est pas d’accord!",4.1,0.2924
La Face Cachée de la Pomme Neige Récolte d'Hiver,Aroma is is candy sugar and apple with light clove. Taste is a fantastic sweet apple flavor with sweet delicious rich following.the head disappates fast but fantastic overall.,4.3,0.9306
La Face Cachée de la Pomme Neige Récolte d'Hiver,"375ml bottle from Lidl, Darlington. Deep golden orange colour, no head and aroma of dessert apple, toffee apple, juicy apricot, sugary, apple pie, melon. Taste is mellow apple, sweet sugary with notes of caramel, toffee, apple pie, fruity, floral, melon plus some spice and light tannin. Syrupy mouthfeel, full bodied, low carbonation, lingering sweet fruity finish. Lots of complexity and very drinkable.",4.3,0.4019
La Face Cachée de la Pomme Neige Récolte d'Hiver,"37,5cl bottle from Lidl. It pours a rich golden color with no head to speak of. Aroma is sweet sticky and intense, with notes of stewed apples, tropical fruit, dried apricots, apple syrup, caramel and raisin wine. Taste is very sweet, sticky, with notes of caramel, toffee, stewed apples, tropical fruit salad and raisin wine. Light musty tones. Quite complex and sweet. Thick flat body. Overall, very tasty and sweet, like a great dessert wine.",4.4,0.9687
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle courtesy of Hackobock. Pours deep caramel brown leaving some subtle legs on the glass. Smell is intense with baked apples, ripe pineapple, star fruit, pale caramel, charred wood, white caramel, cinnamon, minerals and hints of alcohol. Taste is sweet, sour and heavy fruity. Mouthfeel is fat, oily, round, tart and near full bodied. Finish is sweet and sour with baked apples, raisins, caramel, dark honey, vanilla fudge, charred wood, calvados, hay and brandy alcohol. Amazing caramel apple with oxidized raisins and amazing supporting tropical fruits. Amazing!",4.5,0.9732
La Face Cachée de la Pomme Neige Récolte d'Hiver,"November 27, 2015. Bottle, vintage 2009.

Amber with no head. Aroma is lots if baked apples, hints of raisins, toffee notes, peach, pineapple. 
Taste is sweet and light tart. Finish is sweet baked apples, toffee, raisins, dark sugars, slight tart apple skins. Medium to full bodied, oily and sticky. 

Wow, amazing complex ice cider!",4.6,0.9134
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle at Ratebeer Kvillebäcken Winter Gathering, 151127. Clear copper/Amber color, no head. Clear and fresh apple aroma, baked apples, caramel, syrup, sugarcane notes. Sweet fresh clear and present apple, raisins, caramel, overripe apples, warming alcohol, syrup, some sugar. Very good.",4.4,0.9044
La Face Cachée de la Pomme Neige Récolte d'Hiver,"A: Deep brown/red, mo head N: Baked apples (almond, vanilla) T: apples, almond, sugar cane O: Damn... What to say, this is one of a kind. Outstanding!",4.7,0.6198
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Kville. Bottle. Pours clear deep amber with nice legs. Aroma is buttery fruity apples acidy sweet. Flavor is slightly acetic with a pleasant way, huge in apples raisins excellent balance between sourness and sweetness. Heavenly good.",4.7,0.9794
La Face Cachée de la Pomme Neige Récolte d'Hiver,"bottle traded with Tom10101 in 2014 at ""de weekend van de spontane gisting"" in Buggenhout - this stuff is gigantic ! Well balanced between sweetness and the fruity acidity , a sensory explosion. Drinking this heavenly stuff you might think, that they processed tons of apples into each bottle ! - shared with friends Dec. 2014",4.6,0.9445
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Liquide d’un roux lumineux. Ce cidre offre des arômes floraux très prononcés, de la pomme cuisinée où de la cassonade y est mêlée. En bouche, la pomme est à son summum. Elle est bonifiée.C’est délicieux, particulièrement avec cette texture veloutée, sirupeuse. Tout simplement excellent. Par moment on a l’impression que d’autres fruits variés veulent tanguer avec la pomme vedette. Sublime! (Récolte 2009)(1373-080215)",4.8,0.5411
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle shared at Bruce’s place. Aroma is bursting apple pie, crystalaline sugars, baked Apple, strawberry. Flavour is sugary sweet, sugary, caramel, tart tatan, little vanilla, apple pie crust, sugars. Palate is sweet, viscous, velvety, mellow. Delicious, liquid nectar. Bursting with flavour. Lovely. 



Had another pour with Sarah at home. A few notes that i Picked up on, little honey, banoffee, and baked fruits with crystaline sugars. Brandy snap sugars. Sweet nectar of the gods. Really enjoyed this, but would fine it hard to justify the price.",4.5,0.9071
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle split at Bruce’s, big thanks to Fergus for this special apple jus, 06/03/15.
Clear golden with good legs and booze fumes dancing in the glass.
Nose is apple puree, caramel, sweet fumeage, sugar, apple pie.
Taste comprises caramel sauce, apple pie, custard, sweet syrup.
Full bodied, oily mouth feel, sweet licks in the close.
Solid stuff, would love to have poured this over some vanilla ice cream but unfortunately none on offer at Bruces pad!",3.8,0.8691
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle shared in London - big, big, BIG thanks to Fergus for this. It’s one of my biggest wants. Pours totally clear gold, glowing. Rich, juicy apple aroma with hints of flowers, honeysuckle, hints of lemon, caramel. Big sweet flavor with thick and saucy apples, hints of smoke, ripe apples, some caramel. Full bodied, chewy and oily. Warming finish, more ripe apples, honey, more smokiness, some berries. Outstanding. Ice cider just does it for me.",4.4,0.9606
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle massive thanks to Fergus. It pours oily golden-orange. The nose is rich, oily, warm apple pie, lightly spiced, juicy apple and light fruity tartness. The taste is rich, sweet, oily, light tartness, honey, apple pie, tart tatin, juicy, liquidised apple and warming alcohol with a slick finish. Fulsome body and oily mouth-feel. Essence of apple for sure. Not quite the depth for a higher score, but it is sweet and damn tasty.",4.0,0.8555
La Face Cachée de la Pomme Neige Récolte d'Hiver,"2008 bottle through the coast to coast pipeline. Thick golden and clear, like an apple juice. Aroma is heavily apple, some light spice. Flavour is just incredibly juicy apple pie, cinnamon, Apple jelly toast,and caramelised sugar. Unbelievable. I don’t have baseline for this stuff but wow",4.3,0.8462
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle, 2005 Vintage. Lovely tawny body, the colour of a new born fawn, medium viscosity. It’s hard to commit to rating this because I don’t think I’ll get it right. The flavour density is stunning, the complexity is joyful, and the balance is sublime. Caramelized apples, cobbler crust, subtle spices, nuances of Sauternes, sticky but with a tannic acidity that lifts the palate and pulls you back like a hummingbird to honeysuckle. This is not overrated.",4.5,0.8519
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle share. Crystal clear gold. Aroma of overripe apple syrup. Taste is sweet. Sweet silky fabric pajamas, this is ridiculously smooth and silky.",4.2,0.8126
La Face Cachée de la Pomme Neige Récolte d'Hiver,"A dark reddish brown ice cider with aroma of sweet apple jam, light maple, alcohol warmth, very nice. In mouth, a nice sweet fruity apple jam with light acidity, maple, apple jam, very nice. Récolte 2010. Bought at cidery in 2014.",4.2,0.9516
La Face Cachée de la Pomme Neige Récolte d'Hiver,Dark gold. Super thick. Nose is apricot and pear. Taste is awesome. Viscous thick. Totally strawberry nose. Some cinnamon and sweet finish. So good 4.1,3.8,0.9348
La Face Cachée de la Pomme Neige Récolte d'Hiver,Thanks Tommy for aquiring this for me. Clear copper body with light elegant sediment or bubbles in the body. Aroma of ripe apples vanilla syrup cinnamon. Taste is very sweet but elegant. Definitely a dessert cider. I'm not as huge a sweet lover as others but I can appreciate the firn craftsmanship of this beverage.,4.1,0.9784
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Thanks northopfrye. Pours a beautiful copper color with nice legs and sediment. This smells like apple heaven. Aromas of Macintosh apples and fresh baked apple pie. Candy apples and over ripe apples. Flavors are sweet buttery apple, some fall spice, apple pie. This is simply amazing.",4.5,0.9735
La Face Cachée de la Pomme Neige Récolte d'Hiver,"2007 vintage. Bottle, pours a clear dark orange with no head. Nose is insanely complex, with loads of apple butterscotch, caramel, sugar and alcohol – wow is this elegant smelling. Flavour is unbelievably complex, with amazing butterscotch, caramel, and candied sugar. Wow, this is magic – on a whole other level of ice ciders that I’ve experienced. This is the pinnacle. Phenomenal stuff.",4.8,0.9448
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Diep goud-amber kleur. Zoet, zoete appels, honing, vanille, zacht, dik en stroperig. Ja dit is wel erg lekker.",4.0,0.0
La Face Cachée de la Pomme Neige Récolte d'Hiver,"2009 vintage. Clear light brown. Aroma is baked apple, cinnamon, currants, custard. Full bodied, very sweet on the palate. Taste is apples, cinnamon, currants. So tasty.",3.8,0.7089
La Face Cachée de la Pomme Neige Récolte d'Hiver,"Bottle shared at the DSH tasting thanks to sic1314. Pours clear ber with no head. Aroma of sweet red apples, overripe apple peel, toffee apple, apricot and light woody notes. Flavour is light heavy sweet. Full bodied with soft carbonation.",4.5,0.8934
Superstition Berry White,"From bottle (Batch 7) in wine glass. Pours like dark red wine, aroma of raspberries & vanilla. Intense sweet berry taste, nice creamy mouthfeel from the white choc. Great nightcap for our 23rd anniversary dinner. Cheers Jo!",4.3,0.9441
Superstition Berry White,"27Apr2023 Intense, candied dark and red berries, blueberries, white chocolate, molasses. Clear, dark reddish, no head. Heavy sweet. Sweet, candied dark berries, blueberries, blackcurrant, white chocolate, soft carb, full bod. Outstanding, rich, deep. Bottle at The Kernel Taproom Arch 7, London.",4.1,0.936
Superstition Berry White,"Sample, huge thanks to danlo! Cheers mate. Pours a deep unclear dark purple. Super rich berries from the off, light vanilla notes with distant coconut on the finish, a cloak of warming booze throughout. Sticky sweet feel, rich berry fruit with a background honey sweetness. Very nice indeed.",4.1,0.981
Superstition Berry White,"29/1/2024. Bottle shared by danlo, cheers Ed! Pours deep maroon brown with a small bubbly head. Aroma is raspberries, blackberries, blackcurrant, chocolate, honey, caramel, slight rubbery edge. Medium plus sweetness, slight berry tartness. Full bodied, smooth, minimal carbonation. Super sipping fruit mead, absolutely delicious.",4.5,0.9508
Superstition Berry White,"500ml bottle from RAD beer. My rating #11,000. Pours a deep red colour with afew short-lived bubbles on top and aroma of rich berries, raspberry, caramel, white chocolate, booze. Taste is sweet, caramel, chocolate, berries, raspberry, with white chocolate and some boozy notes. Oily mouthfeel, full to medium bodied, low carbonation, drying berry & chocolate notes at the finish. Very sippable indeed",4.4,0.743
Superstition Berry White,Dark red colour. Heavy honey/raspberry aroma. Powerful wonderful raspberry flavor. Long fantastic finish. Creamy palate.,4.4,0.8779
Superstition Berry White,"Bottle @ Cafe Albert.No head. Color is deep purple. Aroma and taste are intense blackcurrant, raspberries, fruits, little alcohol and has a nice warming finish.",4.3,0.5719
Superstition Berry White,"Bottle @ Cafe Albert. Pours clear deep red, no head. Aroma of honey, sweet and light tart red berries, raspberry, white chocolate. Flavor is sweet, light tart, honey, rich red berries, raspberry, jam, alcohol. Full body, oily mothfeel, sweet finish with warming alcohol.Smooth. 111123",4.4,0.9274
Superstition Berry White,Bottle at Gen Craft Ashford October 2023.Dark red no head. Raspberry and redcurrant flavour. Sweet. Sour fruit. Sweet base. Preferred the Strawberry.,3.6,0.5859
Superstition Berry White,"Dark red color, no head. Aromas of honey, raspberries, almonds, vanilla and slight caramel. Taste of honey, raspberries, port, almonds, white chocolate and vinous hints. Light tart and sweet finish. Very complex.",4.5,0.2023
Superstition Berry White,"Smooth and creamy with notes of white chocolate, port wine, ripe raspberry, vanilla, sweet tartness, hints of wood and a touch of honey. 

Definitely one of the better Superstition’s I’ve tried.",4.4,0.8225
Superstition Berry White,"Taster at MBCC. Finally I could taste this masterpiece. It pours dark ruby. Intense flavor of raspberry, sweet honey, vanilla and white chocolate. Superstition never disappoints.",4.3,0.8849
Superstition Berry White,"Taster during MBCC 2023 Friday morning session shared with Ryan, Matt, Phill, Erik, and Brian. Amazing raspberry jam with white chocolate. Very thick and sweet. Awesome!",4.6,0.9307
Superstition Berry White,"Mbcc tap Aroma is intense very complex and aged. Wood and dessert berries, port wine
Flavor is honey with fruity notes, port wine,  citric winey notes, candy, apples, wood,",3.9,0.0772
Superstition Berry White,"Tap. Dark ruby color with no head. Aroma is raspberries, chocolate, port, honey, luscious. Taste is the same, deep and sweet, dash of acidity too. Oily mouthfeel, flat. Very tasty!",4.3,0.2714
Superstition Berry White,"Bottle shared at Kernel. It pours clear dark - deep red with minimal head. The aroma is sweet, sticky, oily, sugary, heavy, jammy berry, sappy, honey, white chocolate, heavy and intoxicating. The taste is slicky, sweet, sticky, intoxicating, tangy, sugary, toffee, fudgey, some acidity, white chocolate, fatty, raspberry, jammy, boozy warmth with a slick, fudgey finish. Fulsome body and fine, prickly carbonation. Heavy, sweet, but kinda good.",3.8,0.885
Superstition Berry White,"Can shared at scopey homecoming tasting at kernel.any thanks to Wingman for this one. A clear deep purple red coloured pour with no head. Aroma is sticky sweet, jammy berries, vanilla, sponge, blueberry. Raspberry, white chocolate. Palate is medium sweet, sticky, no carbonation. Flavour is medium sweet, sticky jammy berries, Victoria sponge, white sponge, white chocolate, lovely.",4.2,0.946
Superstition Berry White,"4th Berry White series for me, 1st time with the OG.  I'd still give the Strawberry the nod (as my favorite mead to date) by a hundredth or two, but this did not disappoint.  Allll the honey, jammy raspberries and white chocolate one could ask for.  Just wish it wasn't so damn expensive.",4.7,0.9043
Superstition Berry White,"How: Draught.
Where: MBCC 2021.
Appearance: Dark red colour with a small head.
Aroma: Honey, raspberries, vanilla, berries, chocolate.
Body: Full body, flat carbonation.
Flavour: Honey, berries, chocolate, raspberries, vanilla.",4.4,0.0
Superstition Berry White,"Draught @ MBCC '21 [ Red Session 🧙‍♂️🍻🇩🇰 ]. - Mikkeller Beer Copenhagen Celebration 2021, Øksnehallen, Halmtorvet 11, 1700 København V, Danmark.

[ As Superstition Berry White ].
ABV: 13.5%. Clear dark red colour with a small, fizzy, virtually none lacing, fully diminishing head. Aroma is berries - raspberry - blackcurrant, white chocolate, honey. Flavor is moderate to heavy sweet and light acidic with a long duration, honey, berries, raspberry, raspberry jam, intense, rich. Body is medium to full, texture is creamy, carbonation is flat, finish feel is warming. [20211023]

 8-4-9-5-17",4.3,0.8779
Superstition Berry White,"Tap@MBCC 2021, Copenhagen - pours red with almost no head. Sweet with notes of honey, caramel, sweet spices, medium body, which choc and berry fruity close. Lovely.",4.4,0.5685
Superstition Berry White,"Tap @MBCC 2021, Red Session. Very dark red, no head. Black cuttant, raspberry, vanilla and honey aroma. Fat berry and honey flavour, sweet with good acidic finish. Good.",4.3,0.7458
Superstition Berry White,"MBCC. Hazy deep red without head. Aroma is sweet, honey, raspberries and raspberry jam. Flavor is very sweet and moderate acidic. Sweet and moderate acidic finish with warming alcohol. Oily, soft and smooth. 231021",4.3,0.8718
Superstition Berry White,"Tap at MBCC 2021, Copenhagen. Color is deep purple with very small pinkish head. Aromas and flavors: Sweetness, honey, berries...",3.4,0.4939
Superstition Berry White,"Taster at MBCC 21. Deep red with no head. Berries, Chocolate, sweetness, honey, Very Good!",4.4,0.6689
Superstition Berry White,"500 mL bottle. Batch 3. Deep, dull red. Smells of deep raspberry, floral honey. I get white chocolate, but it has turned to a creamy aroma. Tastes of tart raspberry balanced by creamy white chocolate. Earthy honey flavors behind the sweetness. Finishes dry, earthy, and tart. Good.",3.7,0.8074
Superstition Berry White,"Tasted at Malmö Brewing. Dark purple colour, bost aroma and taste is full of raspberries. Lovley!",4.4,0.0
Superstition Berry White,"Chilled tall skinny brown bottle poured into a glass.  Dark crimson.  Aroma is rich red raspberry, medium body, and syrupy texture.  Taste is rich red raspberries, sweet honey, and decadent white chocolate.  World class melomel.",4.3,0.8807
Superstition Berry White,"Bottle. Dark purple pour. Super dense extreme mead. Even the tiniest sip is crammed full of raspberry jam and white chocolate. Intensely sweet, like almost undrinkable sweet, tons of raspberry, berry jam, white chocolate, honey, maybe some vanilla oak buried under the sweetness. It's good, but be ready for dessert.",4.1,0.9126
Superstition Berry White,"Extremely good smell of major white chocolate and raspberries. Heavenly odeour.
Taste of honey, white chocolate and raspberries, with licorice undertones.
Amazing mead

Rerated 12/11/2022
Aroma is intense raspberries, vanilla, white chocolatey notes, almonds, raspberry jam, cherries, red currants
Clear Dark red colour
Taste is medium sweet and low acidic. raspberries, raspberry jam, vanilla, pastries, white chocolate, red currant, heather, honey, 
Smooth with little to no carbonation
Really good again! Smooth and nice. Not as intense as i remember though
Tasted at peders for berry white day 2022",4.4,0.9635
Superstition Berry White,"Tasted this beer. Drinkable to Pink Floyd, Elbow and other great bands. Remember to enjoy your beer in company with good friends.",4.1,0.9231
Superstition Berry White,"Smells like a wine Black & Mild cigarillo. Heavy notes of vanilla, stewed berries, pipe tobacco, and faint spice. Very sweet, tangy mouthfeel with a bite. Long haunting finish. Crazy good.",4.6,0.6361
Superstition Berry White,"Bottle sample at The Draft Room for Berry White Day on 12/7/19. Dark purple pour with sticky legs. Aroma of raspberry, honey and slight vanilla. Honey and raspberry flavor giving way to vanilla before a very sweet, yet tart raspberry finish. Milder oaky notes than the other 3 BWs, which made this one my fave of the 4.",4.8,0.8221
Superstition Berry White,"Sample @ Berry White Day 2019, Pien, Helsinki. Sweet, massive and intense with loads of flavors, berry juice, mild tart raspberries, vanilla, honey, white chocolate and oak. Heavy but tasty.",4.3,0.2846
Superstition Berry White,"[Berry White Day Peders, Copenhagen]

[Vintage - 2022]

Aroma: Intense raspberries, caramel, huge vanilla, oak, ice cream and forest berries

Appearance: Deep reddish-purple with no head

Taste: Moderately sweet and intensely acidic, intense raspberries, oak, vanilla, ice cream and blackberries

Mouthfeel: Full mouthfeel with creamy texture

Overall: I'm not quite as mindblown as the first time i tasted it, but still a world class mead for sure! 😎",4.5,0.8668
